Freq.	V(n004)
5.00034534976960e+003	(-8.33629636518301e+001dB,1.78991010636031e+002°)
5.01187233627253e+003	(-8.33224151705186e+001dB,1.78988664883544e+002°)
5.02342589522368e+003	(-8.32818641400700e+001dB,1.78986313585046e+002°)
5.03500608787886e+003	(-8.32413105485552e+001dB,1.78983956726776e+002°)
5.04661297563509e+003	(-8.32007543839888e+001dB,1.78981594294935e+002°)
5.05824662003095e+003	(-8.31601956343281e+001dB,1.78979226275687e+002°)
5.06990708274685e+003	(-8.31196342874739e+001dB,1.78976852655154e+002°)
5.08159442560541e+003	(-8.30790703312690e+001dB,1.78974473419421e+002°)
5.09330871057176e+003	(-8.30385037534987e+001dB,1.78972088554534e+002°)
5.10504999975387e+003	(-8.29979345418905e+001dB,1.78969698046497e+002°)
5.11681835540288e+003	(-8.29573626841134e+001dB,1.78967301881278e+002°)
5.12861383991345e+003	(-8.29167881677781e+001dB,1.78964900044803e+002°)
5.14043651582406e+003	(-8.28762109804362e+001dB,1.78962492522959e+002°)
5.15228644581737e+003	(-8.28356311095803e+001dB,1.78960079301593e+002°)
5.16416369272051e+003	(-8.27950485426437e+001dB,1.78957660366512e+002°)
5.17606831950548e+003	(-8.27544632669999e+001dB,1.78955235703483e+002°)
5.18800038928941e+003	(-8.27138752699624e+001dB,1.78952805298231e+002°)
5.19995996533496e+003	(-8.26732845387846e+001dB,1.78950369136443e+002°)
5.21194711105060e+003	(-8.26326910606591e+001dB,1.78947927203764e+002°)
5.22396188999100e+003	(-8.25920948227177e+001dB,1.78945479485797e+002°)
5.23600436585730e+003	(-8.25514958120311e+001dB,1.78943025968107e+002°)
5.24807460249752e+003	(-8.25108940156085e+001dB,1.78940566636215e+002°)
5.26017266390686e+003	(-8.24702894203974e+001dB,1.78938101475602e+002°)
5.27229861422802e+003	(-8.24296820132831e+001dB,1.78935630471708e+002°)
5.28445251775160e+003	(-8.23890717810886e+001dB,1.78933153609930e+002°)
5.29663443891637e+003	(-8.23484587105743e+001dB,1.78930670875625e+002°)
5.30884444230968e+003	(-8.23078427884376e+001dB,1.78928182254107e+002°)
5.32108259266774e+003	(-8.22672240013124e+001dB,1.78925687730648e+002°)
5.33334895487600e+003	(-8.22266023357693e+001dB,1.78923187290478e+002°)
5.34564359396951e+003	(-8.21859777783148e+001dB,1.78920680918785e+002°)
5.35796657513321e+003	(-8.21453503153912e+001dB,1.78918168600714e+002°)
5.37031796370232e+003	(-8.21047199333763e+001dB,1.78915650321367e+002°)
5.38269782516267e+003	(-8.20640866185832e+001dB,1.78913126065804e+002°)
5.39510622515107e+003	(-8.20234503572595e+001dB,1.78910595819042e+002°)
5.40754322945560e+003	(-8.19828111355874e+001dB,1.78908059566053e+002°)
5.42000890401603e+003	(-8.19421689396836e+001dB,1.78905517291769e+002°)
5.43250331492412e+003	(-8.19015237555983e+001dB,1.78902968981075e+002°)
5.44502652842400e+003	(-8.18608755693153e+001dB,1.78900414618815e+002°)
5.45757861091249e+003	(-8.18202243667518e+001dB,1.78897854189788e+002°)
5.47015962893950e+003	(-8.17795701337577e+001dB,1.78895287678749e+002°)
5.48276964920832e+003	(-8.17389128561154e+001dB,1.78892715070409e+002°)
5.49540873857603e+003	(-8.16982525195399e+001dB,1.78890136349435e+002°)
5.50807696405382e+003	(-8.16575891096777e+001dB,1.78887551500450e+002°)
5.52077439280736e+003	(-8.16169226121069e+001dB,1.78884960508030e+002°)
5.53350109215715e+003	(-8.15762530123370e+001dB,1.78882363356708e+002°)
5.54625712957889e+003	(-8.15355802958083e+001dB,1.78879760030973e+002°)
5.55904257270381e+003	(-8.14949044478917e+001dB,1.78877150515267e+002°)
5.57185748931908e+003	(-8.14542254538880e+001dB,1.78874534793987e+002°)
5.58470194736808e+003	(-8.14135432990282e+001dB,1.78871912851485e+002°)
5.59757601495088e+003	(-8.13728579684728e+001dB,1.78869284672067e+002°)
5.61047976032448e+003	(-8.13321694473112e+001dB,1.78866650239994e+002°)
5.62341325190327e+003	(-8.12914777205618e+001dB,1.78864009539479e+002°)
5.63637655825932e+003	(-8.12507827731716e+001dB,1.78861362554691e+002°)
5.64936974812280e+003	(-8.12100845900152e+001dB,1.78858709269752e+002°)
5.66239289038231e+003	(-8.11693831558956e+001dB,1.78856049668735e+002°)
5.67544605408524e+003	(-8.11286784555428e+001dB,1.78853383735670e+002°)
5.68852930843819e+003	(-8.10879704736139e+001dB,1.78850711454538e+002°)
5.70164272280725e+003	(-8.10472591946928e+001dB,1.78848032809274e+002°)
5.71478636671844e+003	(-8.10065446032895e+001dB,1.78845347783763e+002°)
5.72796030985806e+003	(-8.09658266838402e+001dB,1.78842656361846e+002°)
5.74116462207304e+003	(-8.09251054207066e+001dB,1.78839958527315e+002°)
5.75439937337134e+003	(-8.08843807981755e+001dB,1.78837254263912e+002°)
5.76766463392227e+003	(-8.08436528004587e+001dB,1.78834543555335e+002°)
5.78096047405695e+003	(-8.08029214116924e+001dB,1.78831826385231e+002°)
5.79428696426858e+003	(-8.07621866159370e+001dB,1.78829102737199e+002°)
5.80764417521288e+003	(-8.07214483971765e+001dB,1.78826372594790e+002°)
5.82103217770848e+003	(-8.06807067393184e+001dB,1.78823635941506e+002°)
5.83445104273721e+003	(-8.06399616261930e+001dB,1.78820892760799e+002°)
5.84790084144457e+003	(-8.05992130415534e+001dB,1.78818143036073e+002°)
5.86138164514005e+003	(-8.05584609690747e+001dB,1.78815386750683e+002°)
5.87489352529753e+003	(-8.05177053923540e+001dB,1.78812623887933e+002°)
5.88843655355565e+003	(-8.04769462949097e+001dB,1.78809854431078e+002°)
5.90201080171820e+003	(-8.04361836601812e+001dB,1.78807078363323e+002°)
5.91561634175450e+003	(-8.03954174715289e+001dB,1.78804295667824e+002°)
5.92925324579975e+003	(-8.03546477122330e+001dB,1.78801506327683e+002°)
5.94292158615548e+003	(-8.03138743654939e+001dB,1.78798710325956e+002°)
5.95662143528986e+003	(-8.02730974144313e+001dB,1.78795907645646e+002°)
5.97035286583812e+003	(-8.02323168420840e+001dB,1.78793098269704e+002°)
5.98411595060295e+003	(-8.01915326314095e+001dB,1.78790282181032e+002°)
5.99791076255485e+003	(-8.01507447652836e+001dB,1.78787459362478e+002°)
6.01173737483253e+003	(-8.01099532264998e+001dB,1.78784629796842e+002°)
6.02559586074333e+003	(-8.00691579977692e+001dB,1.78781793466869e+002°)
6.03948629376355e+003	(-8.00283590617198e+001dB,1.78778950355254e+002°)
6.05340874753888e+003	(-7.99875564008964e+001dB,1.78776100444638e+002°)
6.06736329588480e+003	(-7.99467499977599e+001dB,1.78773243717611e+002°)
6.08135001278692e+003	(-7.99059398346869e+001dB,1.78770380156710e+002°)
6.09536897240143e+003	(-7.98651258939696e+001dB,1.78767509744419e+002°)
6.10942024905546e+003	(-7.98243081578149e+001dB,1.78764632463169e+002°)
6.12350391724748e+003	(-7.97834866083444e+001dB,1.78761748295338e+002°)
6.13762005164768e+003	(-7.97426612275936e+001dB,1.78758857223250e+002°)
6.15176872709842e+003	(-7.97018319975121e+001dB,1.78755959229175e+002°)
6.16595001861456e+003	(-7.96609988999622e+001dB,1.78753054295330e+002°)
6.18016400138390e+003	(-7.96201619167193e+001dB,1.78750142403877e+002°)
6.19441075076755e+003	(-7.95793210294712e+001dB,1.78747223536925e+002°)
6.20869034230037e+003	(-7.95384762198175e+001dB,1.78744297676526e+002°)
6.22300285169133e+003	(-7.94976274692693e+001dB,1.78741364804680e+002°)
6.23734835482393e+003	(-7.94567747592490e+001dB,1.78738424903330e+002°)
6.25172692775659e+003	(-7.94159180710892e+001dB,1.78735477954364e+002°)
6.26613864672309e+003	(-7.93750573860329e+001dB,1.78732523939615e+002°)
6.28058358813291e+003	(-7.93341926852329e+001dB,1.78729562840859e+002°)
6.29506182857171e+003	(-7.92933239497510e+001dB,1.78726594639819e+002°)
6.30957344480166e+003	(-7.92524511605581e+001dB,1.78723619318158e+002°)
6.32411851376192e+003	(-7.92115742985330e+001dB,1.78720636857486e+002°)
6.33869711256900e+003	(-7.91706933444630e+001dB,1.78717647239353e+002°)
6.35330931851716e+003	(-7.91298082790422e+001dB,1.78714650445255e+002°)
6.36795520907888e+003	(-7.90889190828722e+001dB,1.78711646456629e+002°)
6.38263486190521e+003	(-7.90480257364607e+001dB,1.78708635254856e+002°)
6.39734835482620e+003	(-7.90071282202216e+001dB,1.78705616821258e+002°)
6.41209576585134e+003	(-7.89662265144744e+001dB,1.78702591137100e+002°)
6.42687717316992e+003	(-7.89253205994435e+001dB,1.78699558183589e+002°)
6.44169265515149e+003	(-7.88844104552581e+001dB,1.78696517941873e+002°)
6.45654229034627e+003	(-7.88434960619513e+001dB,1.78693470393041e+002°)
6.47142615748555e+003	(-7.88025773994602e+001dB,1.78690415518126e+002°)
6.48634433548210e+003	(-7.87616544476246e+001dB,1.78687353298097e+002°)
6.50129690343062e+003	(-7.87207271861873e+001dB,1.78684283713869e+002°)
6.51628394060814e+003	(-7.86797955947932e+001dB,1.78681206746292e+002°)
6.53130552647444e+003	(-7.86388596529888e+001dB,1.78678122376162e+002°)
6.54636174067246e+003	(-7.85979193402219e+001dB,1.78675030584210e+002°)
6.56145266302877e+003	(-7.85569746358410e+001dB,1.78671931351109e+002°)
6.57657837355392e+003	(-7.85160255190946e+001dB,1.78668824657471e+002°)
6.59173895244292e+003	(-7.84750719691311e+001dB,1.78665710483847e+002°)
6.60693448007567e+003	(-7.84341139649980e+001dB,1.78662588810726e+002°)
6.62216503701733e+003	(-7.83931514856416e+001dB,1.78659459618537e+002°)
6.63743070401879e+003	(-7.83521845099060e+001dB,1.78656322887648e+002°)
6.65273156201712e+003	(-7.83112130165335e+001dB,1.78653178598362e+002°)
6.66806769213592e+003	(-7.82702369841630e+001dB,1.78650026730922e+002°)
6.68343917568585e+003	(-7.82292563913304e+001dB,1.78646867265509e+002°)
6.69884609416497e+003	(-7.81882712164674e+001dB,1.78643700182240e+002°)
6.71428852925922e+003	(-7.81472814379014e+001dB,1.78640525461170e+002°)
6.72976656284288e+003	(-7.81062870338550e+001dB,1.78637343082289e+002°)
6.74528027697892e+003	(-7.80652879824450e+001dB,1.78634153025524e+002°)
6.76082975391951e+003	(-7.80242842616823e+001dB,1.78630955270741e+002°)
6.77641507610645e+003	(-7.79832758494713e+001dB,1.78627749797738e+002°)
6.79203632617154e+003	(-7.79422627236091e+001dB,1.78624536586251e+002°)
6.80769358693711e+003	(-7.79012448617855e+001dB,1.78621315615950e+002°)
6.82338694141639e+003	(-7.78602222415816e+001dB,1.78618086866441e+002°)
6.83911647281398e+003	(-7.78191948404703e+001dB,1.78614850317263e+002°)
6.85488226452631e+003	(-7.77781626358148e+001dB,1.78611605947893e+002°)
6.87068440014201e+003	(-7.77371256048685e+001dB,1.78608353737739e+002°)
6.88652296344245e+003	(-7.76960837247746e+001dB,1.78605093666143e+002°)
6.90239803840211e+003	(-7.76550369725652e+001dB,1.78601825712382e+002°)
6.91830970918905e+003	(-7.76139853251608e+001dB,1.78598549855666e+002°)
6.93425806016538e+003	(-7.75729287593699e+001dB,1.78595266075138e+002°)
6.95024317588765e+003	(-7.75318672518881e+001dB,1.78591974349873e+002°)
6.96626514110737e+003	(-7.74908007792982e+001dB,1.78588674658879e+002°)
6.98232404077140e+003	(-7.74497293180688e+001dB,1.78585366981096e+002°)
6.99841996002242e+003	(-7.74086528445541e+001dB,1.78582051295396e+002°)
7.01455298419939e+003	(-7.73675713349935e+001dB,1.78578727580582e+002°)
7.03072319883801e+003	(-7.73264847655107e+001dB,1.78575395815389e+002°)
7.04693068967115e+003	(-7.72853931121133e+001dB,1.78572055978482e+002°)
7.06317554262930e+003	(-7.72442963506921e+001dB,1.78568708048456e+002°)
7.07945784384105e+003	(-7.72031944570205e+001dB,1.78565352003838e+002°)
7.09577767963356e+003	(-7.71620874067540e+001dB,1.78561987823085e+002°)
7.11213513653296e+003	(-7.71209751754296e+001dB,1.78558615484582e+002°)
7.12853030126487e+003	(-7.70798577384651e+001dB,1.78555234966644e+002°)
7.14496326075480e+003	(-7.70387350711584e+001dB,1.78551846247515e+002°)
7.16143410212869e+003	(-7.69976071486872e+001dB,1.78548449305368e+002°)
7.17794291271329e+003	(-7.69564739461080e+001dB,1.78545044118305e+002°)
7.19448978003666e+003	(-7.69153354383559e+001dB,1.78541630664353e+002°)
7.21107479182866e+003	(-7.68741916002437e+001dB,1.78538208921471e+002°)
7.22769803602137e+003	(-7.68330424064611e+001dB,1.78534778867541e+002°)
7.24435960074957e+003	(-7.67918878315746e+001dB,1.78531340480377e+002°)
7.26105957435121e+003	(-7.67507278500263e+001dB,1.78527893737714e+002°)
7.27779804536790e+003	(-7.67095624361338e+001dB,1.78524438617219e+002°)
7.29457510254535e+003	(-7.66683915640891e+001dB,1.78520975096480e+002°)
7.31139083483383e+003	(-7.66272152079581e+001dB,1.78517503153014e+002°)
7.32824533138870e+003	(-7.65860333416801e+001dB,1.78514022764263e+002°)
7.34513868157081e+003	(-7.65448459390670e+001dB,1.78510533907592e+002°)
7.36207097494702e+003	(-7.65036529738029e+001dB,1.78507036560293e+002°)
7.37904230129067e+003	(-7.64624544194427e+001dB,1.78503530699580e+002°)
7.39605275058203e+003	(-7.64212502494125e+001dB,1.78500016302594e+002°)
7.41310241300883e+003	(-7.63800404370081e+001dB,1.78496493346396e+002°)
7.43019137896667e+003	(-7.63388249553947e+001dB,1.78492961807973e+002°)
7.44731973905954e+003	(-7.62976037776061e+001dB,1.78489421664234e+002°)
7.46448758410032e+003	(-7.62563768765443e+001dB,1.78485872892010e+002°)
7.48169500511119e+003	(-7.62151442249782e+001dB,1.78482315468055e+002°)
7.49894209332421e+003	(-7.61739057955437e+001dB,1.78478749369045e+002°)
7.51622894018170e+003	(-7.61326615607424e+001dB,1.78475174571575e+002°)
7.53355563733682e+003	(-7.60914114929411e+001dB,1.78471591052164e+002°)
7.55092227665398e+003	(-7.60501555643713e+001dB,1.78467998787250e+002°)
7.56832895020939e+003	(-7.60088937471281e+001dB,1.78464397753192e+002°)
7.58577575029148e+003	(-7.59676260131698e+001dB,1.78460787926270e+002°)
7.60326276940146e+003	(-7.59263523343174e+001dB,1.78457169282681e+002°)
7.62079010025376e+003	(-7.58850726822530e+001dB,1.78453541798542e+002°)
7.63835783577655e+003	(-7.58437870285203e+001dB,1.78449905449891e+002°)
7.65596606911220e+003	(-7.58024953445228e+001dB,1.78446260212681e+002°)
7.67361489361783e+003	(-7.57611976015238e+001dB,1.78442606062786e+002°)
7.69130440286573e+003	(-7.57198937706453e+001dB,1.78438942975996e+002°)
7.70903469064394e+003	(-7.56785838228674e+001dB,1.78435270928018e+002°)
7.72680585095666e+003	(-7.56372677290274e+001dB,1.78431589894477e+002°)
7.74461797802482e+003	(-7.55959454598195e+001dB,1.78427899850913e+002°)
7.76247116628655e+003	(-7.55546169857934e+001dB,1.78424200772784e+002°)
7.78036551039767e+003	(-7.55132822773541e+001dB,1.78420492635461e+002°)
7.79830110523222e+003	(-7.54719413047608e+001dB,1.78416775414233e+002°)
7.81627804588292e+003	(-7.54305940381264e+001dB,1.78413049084301e+002°)
7.83429642766174e+003	(-7.53892404474166e+001dB,1.78409313620783e+002°)
7.85235634610034e+003	(-7.53478805024491e+001dB,1.78405568998710e+002°)
7.87045789695061e+003	(-7.53065141728928e+001dB,1.78401815193026e+002°)
7.88860117618517e+003	(-7.52651414282674e+001dB,1.78398052178588e+002°)
7.90678627999787e+003	(-7.52237622379418e+001dB,1.78394279930167e+002°)
7.92501330480434e+003	(-7.51823765711343e+001dB,1.78390498422445e+002°)
7.94328234724243e+003	(-7.51409843969112e+001dB,1.78386707630017e+002°)
7.96159350417280e+003	(-7.50995856841860e+001dB,1.78382907527389e+002°)
7.97994687267938e+003	(-7.50581804017189e+001dB,1.78379098088976e+002°)
7.99834255006990e+003	(-7.50167685181158e+001dB,1.78375279289108e+002°)
8.01678063387640e+003	(-7.49753500018275e+001dB,1.78371451102021e+002°)
8.03526122185579e+003	(-7.49339248211490e+001dB,1.78367613501862e+002°)
8.05378441199028e+003	(-7.48924929442184e+001dB,1.78363766462688e+002°)
8.07235030248799e+003	(-7.48510543390166e+001dB,1.78359909958464e+002°)
8.09095899178343e+003	(-7.48096089733659e+001dB,1.78356043963063e+002°)
8.10961057853802e+003	(-7.47681568149293e+001dB,1.78352168450267e+002°)
8.12830516164060e+003	(-7.47266978312102e+001dB,1.78348283393765e+002°)
8.14704284020800e+003	(-7.46852319895508e+001dB,1.78344388767153e+002°)
8.16582371358553e+003	(-7.46437592571317e+001dB,1.78340484543932e+002°)
8.18464788134750e+003	(-7.46022796009709e+001dB,1.78336570697511e+002°)
8.20351544329778e+003	(-7.45607929879230e+001dB,1.78332647201204e+002°)
8.22242649947031e+003	(-7.45192993846783e+001dB,1.78328714028229e+002°)
8.24138115012962e+003	(-7.44777987577620e+001dB,1.78324771151711e+002°)
8.26037949577139e+003	(-7.44362910735332e+001dB,1.78320818544676e+002°)
8.27942163712294e+003	(-7.43947762981842e+001dB,1.78316856180056e+002°)
8.29850767514382e+003	(-7.43532543977395e+001dB,1.78312884030685e+002°)
8.31763771102631e+003	(-7.43117253380548e+001dB,1.78308902069301e+002°)
8.33681184619594e+003	(-7.42701890848163e+001dB,1.78304910268543e+002°)
8.35603018231207e+003	(-7.42286456035399e+001dB,1.78300908600950e+002°)
8.37529282126842e+003	(-7.41870948595700e+001dB,1.78296897038967e+002°)
8.39459986519356e+003	(-7.41455368180786e+001dB,1.78292875554934e+002°)
8.41395141645154e+003	(-7.41039714440648e+001dB,1.78288844121096e+002°)
8.43334757764234e+003	(-7.40623987023534e+001dB,1.78284802709594e+002°)
8.45278845160249e+003	(-7.40208185575942e+001dB,1.78280751292470e+002°)
8.47227414140555e+003	(-7.39792309742610e+001dB,1.78276689841665e+002°)
8.49180475036272e+003	(-7.39376359166508e+001dB,1.78272618329017e+002°)
8.51138038202335e+003	(-7.38960333488827e+001dB,1.78268536726261e+002°)
8.53100114017548e+003	(-7.38544232348971e+001dB,1.78264445005032e+002°)
8.55066712884641e+003	(-7.38128055384545e+001dB,1.78260343136857e+002°)
8.57037845230328e+003	(-7.37711802231348e+001dB,1.78256231093163e+002°)
8.59013521505353e+003	(-7.37295472523364e+001dB,1.78252108845271e+002°)
8.60993752184558e+003	(-7.36879065892747e+001dB,1.78247976364396e+002°)
8.62978547766928e+003	(-7.36462581969817e+001dB,1.78243833621649e+002°)
8.64967918775651e+003	(-7.36046020383050e+001dB,1.78239680588033e+002°)
8.66961875758174e+003	(-7.35629380759063e+001dB,1.78235517234446e+002°)
8.68960429286259e+003	(-7.35212662722609e+001dB,1.78231343531677e+002°)
8.70963589956038e+003	(-7.34795865896565e+001dB,1.78227159450409e+002°)
8.72971368388068e+003	(-7.34378989901923e+001dB,1.78222964961215e+002°)
8.74983775227393e+003	(-7.33962034357777e+001dB,1.78218760034559e+002°)
8.77000821143591e+003	(-7.33544998881318e+001dB,1.78214544640797e+002°)
8.79022516830841e+003	(-7.33127883087819e+001dB,1.78210318750173e+002°)
8.81048873007970e+003	(-7.32710686590627e+001dB,1.78206082332822e+002°)
8.83079900418519e+003	(-7.32293409001152e+001dB,1.78201835358765e+002°)
8.85115609830791e+003	(-7.31876049928856e+001dB,1.78197577797915e+002°)
8.87156012037917e+003	(-7.31458608981244e+001dB,1.78193309620068e+002°)
8.89201117857904e+003	(-7.31041085763853e+001dB,1.78189030794911e+002°)
8.91250938133701e+003	(-7.30623479880241e+001dB,1.78184741292014e+002°)
8.93305483733251e+003	(-7.30205790931976e+001dB,1.78180441080836e+002°)
8.95364765549549e+003	(-7.29788018518626e+001dB,1.78176130130717e+002°)
8.97428794500703e+003	(-7.29370162237747e+001dB,1.78171808410884e+002°)
8.99497581529990e+003	(-7.28952221684874e+001dB,1.78167475890449e+002°)
9.01571137605912e+003	(-7.28534196453510e+001dB,1.78163132538404e+002°)
9.03649473722256e+003	(-7.28116086135111e+001dB,1.78158778323627e+002°)
9.05732600898155e+003	(-7.27697890319081e+001dB,1.78154413214874e+002°)
9.07820530178140e+003	(-7.27279608592757e+001dB,1.78150037180786e+002°)
9.09913272632206e+003	(-7.26861240541398e+001dB,1.78145650189882e+002°)
9.12010839355864e+003	(-7.26442785748175e+001dB,1.78141252210564e+002°)
9.14113241470204e+003	(-7.26024243794160e+001dB,1.78136843211110e+002°)
9.16220490121953e+003	(-7.25605614258312e+001dB,1.78132423159678e+002°)
9.18332596483535e+003	(-7.25186896717469e+001dB,1.78127992024305e+002°)
9.20449571753125e+003	(-7.24768090746332e+001dB,1.78123549772905e+002°)
9.22571427154717e+003	(-7.24349195917458e+001dB,1.78119096373268e+002°)
9.24698173938176e+003	(-7.23930211801248e+001dB,1.78114631793060e+002°)
9.26829823379302e+003	(-7.23511137965929e+001dB,1.78110155999823e+002°)
9.28966386779889e+003	(-7.23091973977552e+001dB,1.78105668960973e+002°)
9.31107875467783e+003	(-7.22672719399970e+001dB,1.78101170643802e+002°)
9.33254300796944e+003	(-7.22253373794835e+001dB,1.78096661015472e+002°)
9.35405674147504e+003	(-7.21833936721580e+001dB,1.78092140043020e+002°)
9.37562006925833e+003	(-7.21414407737407e+001dB,1.78087607693354e+002°)
9.39723310564590e+003	(-7.20994786397281e+001dB,1.78083063933253e+002°)
9.41889596522793e+003	(-7.20575072253908e+001dB,1.78078508729368e+002°)
9.44060876285875e+003	(-7.20155264857733e+001dB,1.78073942048217e+002°)
9.46237161365745e+003	(-7.19735363756917e+001dB,1.78069363856189e+002°)
9.48418463300849e+003	(-7.19315368497335e+001dB,1.78064774119542e+002°)
9.50604793656233e+003	(-7.18895278622556e+001dB,1.78060172804398e+002°)
9.52796164023603e+003	(-7.18475093673833e+001dB,1.78055559876750e+002°)
9.54992586021387e+003	(-7.18054813190089e+001dB,1.78050935302455e+002°)
9.57194071294795e+003	(-7.17634436707906e+001dB,1.78046299047235e+002°)
9.59400631515884e+003	(-7.17213963761513e+001dB,1.78041651076677e+002°)
9.61612278383615e+003	(-7.16793393882768e+001dB,1.78036991356231e+002°)
9.63829023623921e+003	(-7.16372726601151e+001dB,1.78032319851212e+002°)
9.66050878989764e+003	(-7.15951961443746e+001dB,1.78027636526796e+002°)
9.68277856261199e+003	(-7.15531097935231e+001dB,1.78022941348021e+002°)
9.70509967245440e+003	(-7.15110135597863e+001dB,1.78018234279783e+002°)
9.72747223776915e+003	(-7.14689073951466e+001dB,1.78013515286841e+002°)
9.74989637717337e+003	(-7.14267912513416e+001dB,1.78008784333813e+002°)
9.77237220955760e+003	(-7.13846650798627e+001dB,1.78004041385173e+002°)
9.79489985408648e+003	(-7.13425288319542e+001dB,1.77999286405254e+002°)
9.81747943019934e+003	(-7.13003824586111e+001dB,1.77994519358246e+002°)
9.84011105761083e+003	(-7.12582259105786e+001dB,1.77989740208194e+002°)
9.86279485631159e+003	(-7.12160591383500e+001dB,1.77984948918998e+002°)
9.88553094656888e+003	(-7.11738820921659e+001dB,1.77980145454412e+002°)
9.90831944892716e+003	(-7.11316947220121e+001dB,1.77975329778044e+002°)
9.93116048420882e+003	(-7.10894969776190e+001dB,1.77970501853353e+002°)
9.95405417351475e+003	(-7.10472888084595e+001dB,1.77965661643653e+002°)
9.97700063822501e+003	(-7.10050701637477e+001dB,1.77960809112104e+002°)
9.99999999999948e+003	(-7.09628409924379e+001dB,1.77955944221719e+002°)
1.00230523807785e+004	(-7.09206012432227e+001dB,1.77951066935360e+002°)
1.00461579027834e+004	(-7.08783508645315e+001dB,1.77946177215736e+002°)
1.00693166885175e+004	(-7.08360898045292e+001dB,1.77941275025403e+002°)
1.00925288607663e+004	(-7.07938180111150e+001dB,1.77936360326764e+002°)
1.01157945425985e+004	(-7.07515354319202e+001dB,1.77931433082068e+002°)
1.01391138573663e+004	(-7.07092420143075e+001dB,1.77926493253407e+002°)
1.01624869287064e+004	(-7.06669377053687e+001dB,1.77921540802718e+002°)
1.01859138805406e+004	(-7.06246224519239e+001dB,1.77916575691780e+002°)
1.02093948370763e+004	(-7.05822962005195e+001dB,1.77911597882215e+002°)
1.02329299228070e+004	(-7.05399588974268e+001dB,1.77906607335483e+002°)
1.02565192625135e+004	(-7.04976104886405e+001dB,1.77901604012886e+002°)
1.02801629812642e+004	(-7.04552509198771e+001dB,1.77896587875565e+002°)
1.03038612044156e+004	(-7.04128801365734e+001dB,1.77891558884499e+002°)
1.03276140576134e+004	(-7.03704980838847e+001dB,1.77886517000502e+002°)
1.03514216667929e+004	(-7.03281047066835e+001dB,1.77881462184227e+002°)
1.03752841581796e+004	(-7.02856999495576e+001dB,1.77876394396159e+002°)
1.03992016582900e+004	(-7.02432837568088e+001dB,1.77871313596620e+002°)
1.04231742939325e+004	(-7.02008560724511e+001dB,1.77866219745762e+002°)
1.04472021922074e+004	(-7.01584168402090e+001dB,1.77861112803573e+002°)
1.04712854805084e+004	(-7.01159660035161e+001dB,1.77855992729869e+002°)
1.04954242865227e+004	(-7.00735035055132e+001dB,1.77850859484295e+002°)
1.05196187382317e+004	(-7.00310292890469e+001dB,1.77845713026329e+002°)
1.05438689639120e+004	(-6.99885432966674e+001dB,1.77840553315274e+002°)
1.05681750921360e+004	(-6.99460454706276e+001dB,1.77835380310260e+002°)
1.05925372517723e+004	(-6.99035357528807e+001dB,1.77830193970245e+002°)
1.06169555719867e+004	(-6.98610140850789e+001dB,1.77824994254009e+002°)
1.06414301822426e+004	(-6.98184804085716e+001dB,1.77819781120158e+002°)
1.06659612123020e+004	(-6.97759346644035e+001dB,1.77814554527119e+002°)
1.06905487922260e+004	(-6.97333767933130e+001dB,1.77809314433142e+002°)
1.07151930523755e+004	(-6.96908067357305e+001dB,1.77804060796296e+002°)
1.07398941234119e+004	(-6.96482244317765e+001dB,1.77798793574471e+002°)
1.07646521362978e+004	(-6.96056298212600e+001dB,1.77793512725375e+002°)
1.07894672222977e+004	(-6.95630228436765e+001dB,1.77788218206531e+002°)
1.08143395129788e+004	(-6.95204034382063e+001dB,1.77782909975280e+002°)
1.08392691402115e+004	(-6.94777715437127e+001dB,1.77777587988778e+002°)
1.08642562361701e+004	(-6.94351270987403e+001dB,1.77772252203995e+002°)
1.08893009333337e+004	(-6.93924700415128e+001dB,1.77766902577711e+002°)
1.09144033644870e+004	(-6.93498003099316e+001dB,1.77761539066521e+002°)
1.09395636627203e+004	(-6.93071178415736e+001dB,1.77756161626828e+002°)
1.09647819614313e+004	(-6.92644225736894e+001dB,1.77750770214844e+002°)
1.09900583943246e+004	(-6.92217144432016e+001dB,1.77745364786589e+002°)
1.10153930954136e+004	(-6.91789933867028e+001dB,1.77739945297891e+002°)
1.10407861990201e+004	(-6.91362593404534e+001dB,1.77734511704382e+002°)
1.10662378397761e+004	(-6.90935122403801e+001dB,1.77729063961500e+002°)
1.10917481526234e+004	(-6.90507520220739e+001dB,1.77723602024482e+002°)
1.11173172728153e+004	(-6.90079786207879e+001dB,1.77718125848372e+002°)
1.11429453359167e+004	(-6.89651919714355e+001dB,1.77712635388011e+002°)
1.11686324778050e+004	(-6.89223920085884e+001dB,1.77707130598040e+002°)
1.11943788346709e+004	(-6.88795786664747e+001dB,1.77701611432899e+002°)
1.12201845430190e+004	(-6.88367518789767e+001dB,1.77696077846822e+002°)
1.12460497396687e+004	(-6.87939115796292e+001dB,1.77690529793842e+002°)
1.12719745617545e+004	(-6.87510577016170e+001dB,1.77684967227783e+002°)
1.12979591467274e+004	(-6.87081901777733e+001dB,1.77679390102263e+002°)
1.13240036323550e+004	(-6.86653089405775e+001dB,1.77673798370693e+002°)
1.13501081567225e+004	(-6.86224139221529e+001dB,1.77668191986271e+002°)
1.13762728582337e+004	(-6.85795050542651e+001dB,1.77662570901985e+002°)
